specindex
-1.292201201
-2.17979919
-1.636265215
-1.632852306
-1.247766157
-1.367011246
-2.432761786
-1.231633288
-1.301793592
-1.241551661
-1.308413009
-1.255353677
-1.765627985
-1.346176248
-1.386191313
-1.591691111
-1.276898689
-1.782830691
-1.246258363
-1.295871139
-1.320892987
-1.230593708
-1.287564283
-1.236595064
-1.320413601
-1.245268353
-1.320009649
-4.182976253
-1.606183261
-1.720804897
-1.3986637
-1.334223104
-1.50163836
-1.536396927
-1.433645773
-1.59253866
-1.238058847
-1.921147622
-1.918231915
-1.328321948
-4.322197546
-1.516841814
-1.410654232
-1.305496588
-1.452706189
-1.907651793
-1.422390122
-1.265726879
-1.450559763
-1.406163174
-1.275040795
-1.486483849
-2.766948786
-1.626341402
-1.523228518
-2.048795363
-1.251338463
-1.522882648
-1.509325692
-1.623102677
-1.791087281
-1.557127564
-1.911112921
-1.41907587
-1.302075091
-1.294010564
-1.663719697
-1.221947904
-1.250966174
-1.22243345
-1.402207863
-1.212804877
-3.337996228
-1.749257612
-1.221711857
-2.327263846
-1.645411485
-1.434428841
-1.451008701
-1.756159071
-2.028692199
-1.384231768
-1.847196065
-1.376365347
-1.819397202
-1.244010695
-1.437008191
-1.500147665
-1.219512642
-1.3478978
-1.323914585
-1.367188776
-1.252622356
-4.084386049
-1.767892344
-1.23158308
-1.221083043
-1.479347285
-1.247092523
-1.394557679
-2.998732105
-1.852365365
-1.354246712
-1.247484711
-1.221066621
-1.459856685
-1.377950048
-1.391521628
-1.786682102
-1.373742029
-1.216513438
-1.61368995
-1.264348237
-1.680519333
-1.47354459
-1.223707731
-1.202062964
-2.180915417
-1.329693543
-1.208355212
-1.224588809
-1.507751081
-1.20609696
-1.255252379
-1.65507876
-2.051624241
-1.516031823
-1.291176953
-1.442591611
-1.24630338
-1.410010653
-1.247991074
-1.272924355
-1.597782662
-1.375025752
-1.341983978
-1.247439774
-1.382794692
-1.296521528
-1.31180061
-1.245028699
-2.060385963
-2.250106097
-1.280299333
-1.75484692
-2.114051767
-1.276351658
-1.247383131
-1.46450323
-1.319591194
-1.354488744
-1.373025682
-1.383587143
-1.360246498
-1.314342203
-2.270875653
-1.4653579
-1.301543577
-2.086368341
-1.359055748
-1.311887752
-1.328358012
-1.2234047
-1.283508402
-2.170890012
-1.239628285
-1.510016872
-4.416328328
-1.445534043
-1.274363072
-1.209846719
-1.438676186
-1.47103255
-1.436282206
-1.451806078
-1.475044997
-1.30957347
-1.206088584
-1.687536615
-1.520066721
-1.493955923
-1.515067153
-1.281805481
-1.444861038
-1.230170682
-1.30100384
-1.641943683
-3.055605462
-1.246767822
-1.885303613
-2.024224537
-1.386693928
-1.729709114
-1.5752469
-1.82204521
-1.200027363
-1.288351074
-1.314704006
-1.399262307
-1.252045588
-2.082765133
-1.255038731
-1.55366066
-1.433672136
-1.238625327
-1.5605109
-1.334886995
-1.326171493
-1.259202822
-1.955624489
-1.480956342
-1.70612593
-1.321085816
-1.960216732
-1.353168417
-1.367775536
-1.422616899
-1.231976944
-1.63253676
-1.486459368
-1.34326624
-1.208004553
-1.224826445
-2.202848612
-1.578588665
-1.254569497
-1.207926473
-1.221002489
-1.469471682
-1.339736795
-1.277465124
-1.8108598
-1.538646975
-1.987160225
-1.22692922
-1.487712602
-2.036597971
-1.250921932
-1.781286558
-1.437718022
-1.228895012
-1.667498156
-1.359519748
-1.436711912
-1.245903605
-1.218095234
-3.210974291
-1.305561678
-1.395574724
-1.462604475
-1.556595631
-1.237288213
-1.208499371
-2.219144602
-1.252062775
-1.993516871
-1.223430569
-2.869073372
-1.255324468
-1.342683412
-1.272756007
-1.576459702
-1.24979055
-1.616274716
-1.711061808
-1.541320714
-1.444827406
-1.285093601
-1.504347357
-1.203920566
-1.929373268
-1.304316897
-1.75053007
-1.388954799
-1.502888555
-1.835949141
-1.659971145
-1.615426101
-4.51564187
-1.364658022
-1.26126315
-1.653532168
-3.40455342
-1.552905659
-1.251797944
-1.208683993
-1.211474187
-1.235496665
-1.51695919
-1.927918754
-2.291362307
-1.365727663
-4.103586696
-1.296884086
-1.261827267
-1.260052305
-1.204522718
-1.574009317
-1.896684669
-1.202830289
-1.411565935
-1.228857912
-1.284981848
-2.101346045
-1.504695866
-2.128336514
-2.205346321
-1.628018993
-1.716503294
-3.139422099
-1.653999465
-1.38128798
-1.466643027
-1.661996487
-1.542609634
-1.634609021
-1.226970538
-2.289556767
-1.276467902
-1.503021714
-1.476225866
-1.627281394
-1.358361846
-2.436671901
-1.542342052
-1.465353164
-2.692322247
-1.909627612
-3.267639206
-1.590217619
-1.722294277
-1.577906931
-1.622039349
-1.448139025
-1.858403061
-1.489958241
-2.689436739
-1.624769357
-1.513034695
-1.438990312
-1.557386132
-1.66418678
-1.337987378
-1.224431586
-1.303012601
-2.645986267
-1.857427866
-1.285979104
-1.231078009
-1.240219397
-1.232509874
-2.236866927
-1.979553941
-1.206274303
-1.20360176
-1.314877936
-1.302329625
-1.744402239
-1.343794039
-1.236313268
-4.344763571
-1.488513297
-2.768247353
-2.194837862
-1.477966384
-3.069586399
-2.637182468
-1.417177575
-1.374987049
-3.115861927
-1.208498735
-1.361642413
-1.350710723
-1.213333364
-2.051089786
-1.805952304
-1.681599212
-1.585887742
-3.704326234
-2.172439486
-1.471304206
-1.223071043
-1.76986048
-3.353879693
-1.394161118
-1.92453533
-2.53341449
-1.250548691
-1.43655824
-2.032676263
-1.41848148
-2.24295964
